claim,headline,question,parts,label,part
سرطان زا بودن سفره های یکبار مصرف !,عوارض استفاده از سفره های یکبار مصرف,0,0.0,Discuss,
سرطان زا بودن سفره های یکبار مصرف !,عوارض استفاده از سفره‌های یک بار مصرف,0,0.0,Discuss,
سرطان زا بودن سفره های یکبار مصرف !,عوارض استفاده از سفره های یکبار مصرف در خانواده,0,0.0,Discuss,
سرطان زا بودن سفره های یکبار مصرف !,هشدار نسبت به استفاده از سفره‌های یکبار مصرف,0,0.0,Discuss,
سرطان زا بودن سفره های یکبار مصرف !,عوارض مصرف غذا و نوشیدنی در ظروف یکبار مصرف,0,0.0,Unrelated,
خودکشی قاتل آتنا اصلانی با لباسهایش، در اداره آگاهی !,قاتل آتنا اصلانی خودکشی کرد؟!,0,0.0,Discuss,
خودکشی قاتل آتنا اصلانی با لباسهایش، در اداره آگاهی !,قاتل آتنا خودکشی کرد,0,0.0,Agree,
خودکشی قاتل آتنا اصلانی با لباسهایش، در اداره آگاهی !,خودکشی قاتل آتنا اصلانی صحت ندارد,0,0.0,Disagree,
خودکشی قاتل آتنا اصلانی با لباسهایش، در اداره آگاهی !,اقدام به خودکشی قاتل آتنا کذب است,0,0.0,Disagree,
خودکشی قاتل آتنا اصلانی با لباسهایش، در اداره آگاهی !,اقدام به خودکشی قاتل آتنا,0,0.0,Discuss,
خودکشی قاتل آتنا اصلانی با لباسهایش، در اداره آگاهی !,خودکشی یا قتل؛ پلیس به دنبال کشف راز یک پرونده مشکوک,0,0.0,Unrelated,
انتقال سرور تلگرام به ایران !,سرورهای تلگرام به ایران منتقل شد,0,0.0,Agree,
انتقال سرور تلگرام به ایران !,توضیحات کامل پاول دورف در مورد بحث «انتقال سرورهای تلگرام» به ایران,0,0.0,Discuss,
انتقال سرور تلگرام به ایران !,سرورهای تلگرام به ایران منتقل شد,0,0.0,Agree,
انتقال سرور تلگرام به ایران !,تلگرام کی و با چه شرطی رفع فیلتر می‌شود؟,0,0.0,Unrelated,
از نسل جن بودن کردها! / شایعه 0775,آیا کُردها از جنیان هستند؟ معامله با آنها چگونه است؟,0,0.0,Discuss,
از نسل جن بودن کردها! / شایعه 0775,آیا درست است که می گویند کردها از نسل اجنه می باشند؟,0,0.0,Discuss,
از نسل جن بودن کردها! / شایعه 0775,اکراد طائفه ای از جنّ!,0,0.0,Agree,
از نسل جن بودن کردها! / شایعه 0775,پزشکی که با دستان لرزان یک جن را جراحی کرد! + فیلم و عکس,0,0.0,Unrelated,
ویروس خطرناکی به نام رقص هیلاری کلینتون! / شایعه 0774,ویروس Dance of the Hillary وجود خارجی ندارد,0,0.0,Disagree,
ویروس خطرناکی به نام رقص هیلاری کلینتون! / شایعه 0774,رقصیدن و میگساری هیلاری تیتر یک رسانه های آمریکا + عکس,0,0.0,Unrelated,
پرتاب ناموفق ماهواره بر سیمرغ و قطع برنامه زنده شبکه خبر ! / شایعه 0773,پرتاب آزمايشي ماهواره بر «سيمرغ»,0,0.0,Discuss,
پرتاب ناموفق ماهواره بر سیمرغ و قطع برنامه زنده شبکه خبر ! / شایعه 0773, نگاهی به توانمندی ایران در بخش موشک های ماهواره‌ بر و نظامی,0,0.0,Unrelated,
پرتاب ناموفق ماهواره بر سیمرغ و قطع برنامه زنده شبکه خبر ! / شایعه 0773,تارنمای واشنگتن اگزماینر:پرتاب ماهواره بر سیمرغ هشداری به آمریکا است,0,0.0,Unrelated,
پرتاب ناموفق ماهواره بر سیمرغ و قطع برنامه زنده شبکه خبر ! / شایعه 0773,پذیرش شکست پرتاب ماهواره توسط ایران نشانه‌ای از بلوغ برنامه فضایی ایران است,0,0.0,Unrelated,
آزاد شدن قاتلان بنیتا با یک فیش حقوقی !,قاتلان بنیتا چگونه آزاد شده بودند؟ + عکس,0,0.0,Discuss,
آزاد شدن قاتلان بنیتا با یک فیش حقوقی !,درخواست مادر بنیتا درباره مجازات قاتلان,0,0.0,Unrelated,
آزاد شدن قاتلان بنیتا با یک فیش حقوقی !,مادر بنیتا: دستگاه قضایی قاتلان دخترم را زجرکش کند,0,0.0,Unrelated,
آزاد شدن قاتلان بنیتا با یک فیش حقوقی !,چگونگی اعدام قاتل بنیتا اعلام شد,0,0.0,Unrelated,
انتخاب همه اعضای کابینه با نظر رهبری !,شایعات و القائات اخیر در مورد انتخاب تک تک اعضای کابینه با نظر رهبر معظم انقلاب واقعیت ندارد / رهبری درباره اکثریت کابینه نظری ابراز نمی‌کنند,0,0.0,Disagree,
انتخاب همه اعضای کابینه با نظر رهبری !,كدام وزيران با هماهنگي رهبري انتخاب مي شوند,0,0.0,Discuss,
انتخاب همه اعضای کابینه با نظر رهبری !,نقش رهبر ایران در انتخاب برخی وزرای دولت روحانی,0,0.0,Discuss,
انتخاب همه اعضای کابینه با نظر رهبری !,وبسایت رهبر ایران دخالت او در انتخاب همه اعضای کابینه را تکذیب کرد,0,0.0,Discuss,
انتخاب همه اعضای کابینه با نظر رهبری !,محمد خاتمی خواستار رعایت نظر خامنه‌ای در تشکیل کابینه جدید ایران شد,0,0.0,Discuss,
انتخاب همه اعضای کابینه با نظر رهبری !,رای مردم در انتخاب اعضای کابینه دولت دوازدهم مورد تاکید است,0,0.0,Unrelated,
اگر امامان(ع) معصوم بودند، چه نیازی به استغفار و توبه داشتند! / شایعه 0772,اگر امام علی (ع) معصوم است پس استغفار او در مناجات ها چه معنی دارد؟,0,0.0,Agree,
اگر امامان(ع) معصوم بودند، چه نیازی به استغفار و توبه داشتند! / شایعه 0772,چرا پیامبران و امامان با وجود معصوم(ع) بودنشان زیاد اسغفار می کردند؟ یا اینکه در بعضی اوقات با مردم به مشورت می پرداختند؟,0,0.0,Agree,
اگر امامان(ع) معصوم بودند، چه نیازی به استغفار و توبه داشتند! / شایعه 0772,توسل به معصومین(ع) چه تغییراتی در ما ایجاد خواهد کرد؟,0,0.0,Unrelated,
"ادعاهای منتشرشده از ""بقایی"" پس از آزادی از زندان !",احضار بقایی یک روز بعد از آزادی و واکنش وکیل,0,0.0,Unrelated,
"ادعاهای منتشرشده از ""بقایی"" پس از آزادی از زندان !",دادستانی تهران حکم بقایی را منتشر کرد,0,0.0,Unrelated,
"ادعاهای منتشرشده از ""بقایی"" پس از آزادی از زندان !",حمید بقایی پس از آزادی به قید وثیقه + عکس,0,0.0,Unrelated,
"ادعاهای منتشرشده از ""بقایی"" پس از آزادی از زندان !",حمید بقایی: می‌دانیم که به‌زودی سرنگون می‌شوید,0,0.0,Unrelated,
نجس بودن آهن و غذاهای حاوی آن طبق روایات اسلامی ! / شایعه 0771,آیا آهن نجس است؟,0,0.0,Discuss,
نجس بودن آهن و غذاهای حاوی آن طبق روایات اسلامی ! / شایعه 0771,معنای نجس بودن آهن در روایات,0,0.0,Discuss,
نجس بودن آهن و غذاهای حاوی آن طبق روایات اسلامی ! / شایعه 0771,محصولات خوراکی حوزه حلال,0,0.0,Unrelated,
نجس بودن آهن و غذاهای حاوی آن طبق روایات اسلامی ! / شایعه 0771,میوه کرم خورده نشانه سلامت آن است/ امروزه یک غذای سالم نداریم!,0,0.0,Unrelated,
استعفای سید حسن خمینی از هیئت امنای دانشگاه آزاد !,پاسخ ولایتی به شایعه‌ها درباره استعفای سیدحسن خمینی از هیئت امنای دانشگاه آزاد,0,0.0,Discuss,
استعفای سید حسن خمینی از هیئت امنای دانشگاه آزاد !,سید حسن خمینی از هیات موسس دانشگاه آزاد استعفا نداده است/ استعفای ناطق نوری پذیرفته نشد,0,0.0,Disagree,
استعفای سید حسن خمینی از هیئت امنای دانشگاه آزاد !,سید حسن خمینی: چندین ماه است از حضور در جلسات هیات امنای دانشگاه آزاد معذورم / هیچ دخالتی در امور دانشگاه ندارم / ولایتی: سید حسن خمینی هنوز عضو هیات امنای دانشگاه آزاد است,0,0.0,Discuss,
برخورد پلیس ‌راهور عسلویه با یک راننده !," اطلاعیه پلیس بوشهر درباره کلیپ ""برخورد مامور پلیس راهور با یک راننده""",0,0.0,Discuss,
برخورد پلیس ‌راهور عسلویه با یک راننده !,برخورد مامور پلیس‌راهور با یک راننده در عسلویه,0,0.0,Agree,
برخورد پلیس ‌راهور عسلویه با یک راننده !,"واکنش پلیس به کلیپ ""برخورد مامور پلیس راهور عسلویه با یک راننده""",0,0.0,Discuss,
برخورد پلیس ‌راهور عسلویه با یک راننده !,توضیح پلیس بوشهر در رابطه با کتک کاری مامور راهور عسلویه با راننده متخلف +فیلم باورنکردنی,0,0.0,Discuss,
برخورد پلیس ‌راهور عسلویه با یک راننده !,واکنش ناجا به فیلم‌ جنجالی ضرب و شتم در پمپ بنزین/ برخورد انضباطی با 3 مأمور,0,0.0,Unrelated,
موافقت تلگرام با انتقال سرورهایش به ایران !,اتمام حجت تلگرام با ایران,0,0.0,Unrelated,
